run_id,timestamp_utc,git_commit,config_name,n_ports,transformer_kw,oversubscription_ratio,algorithm,algorithm_family,seed,eval_day,sim_steps,runtime_s,notes,day_type,scenario_id,analysis_row,superseded,total_ev_served,total_profits,total_energy_charged,total_energy_discharged,average_user_satisfaction,power_tracker_violation,tracking_error,energy_tracking_error,energy_user_satisfaction,std_energy_user_satisfaction,min_energy_user_satisfaction,total_steps_min_emergency_battery_capacity_violation,total_transformer_overload,battery_degradation,battery_degradation_calendar,battery_degradation_cycling,total_reward,saved_grid_energy,voltage_violation,voltage_violation_counter
station_n16_tx200__ChargeAsFastAsPossible__seed3__2022-05-21,2026-08-12T19:25:04.393227,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,ChargeAsFastAsPossible,heuristic,3,2022-05-21,96,5.6554,,weekend,3_weekend,False,True,26,-43.155667022507984,377.5730715656723,0,1.0,692.4068020856267,156607.72492919862,627.8559603339822,100.0,0.0,100.0,0,0.0,0.000878428735329929,0.0004166012544577584,0.0004618274808721706,-58778.5861161894,0,0,0
station_n16_tx200__ChargeAsFastAsPossible__seed3__2022-06-15,2026-08-12T19:25:09.963282,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,ChargeAsFastAsPossible,heuristic,3,2022-06-15,96,5.536,,weekday,3_weekday,False,True,27,-81.31586358248289,401.61260655186686,0,1.0,654.4101823432452,130679.04813191657,637.4722391661522,100.0,0.0,100.0,0,0.0,0.0009883642038844194,0.0004912838759846805,0.0004970803278997388,-48027.29630564306,0,0,0
station_n16_tx200__ChargeAsFastAsPossible__seed3__2022-07-10,2026-08-12T19:25:15.693404,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,ChargeAsFastAsPossible,heuristic,3,2022-07-10,96,5.6808,,weekend,3_weekend,False,True,26,-58.488642752584795,377.5730715656723,0,1.0,699.5173211512436,151618.83509550444,644.5045467405893,100.0,0.0,100.0,0,0.0,0.000878428735329929,0.0004166012544577584,0.0004618274808721706,-56609.42052395728,0,0,0
station_n16_tx200__ChargeAsFastAsPossible__seed3__2022-08-24,2026-08-12T19:25:21.359302,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,ChargeAsFastAsPossible,heuristic,3,2022-08-24,96,5.6243,,weekday,3_weekday,False,True,27,-251.38194099184105,401.61260655186686,0,1.0,667.7566766428722,127311.43590731898,630.0561323129058,100.0,0.0,100.0,0,0.0,0.0009883642038844194,0.0004912838759846805,0.0004970803278997388,-48052.201331395656,0,0,0
station_n16_tx200__ChargeAsFastAsPossible__seed3__2022-09-17,2026-08-12T19:25:27.079432,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,ChargeAsFastAsPossible,heuristic,3,2022-09-17,96,5.6791,,weekend,3_weekend,False,True,26,-33.19708207415524,377.5730715656723,0,1.0,724.7265457198594,157395.97297309354,654.0540342709172,100.0,0.0,100.0,0,0.0,0.000878428735329929,0.0004166012544577584,0.0004618274808721706,-58609.42124924945,0,0,0
station_n16_tx200__ChargeAsFastAsPossible__seed3__2022-11-09,2026-08-12T19:25:33.648961,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,ChargeAsFastAsPossible,heuristic,3,2022-11-09,96,6.5274,,weekday,3_weekday,False,True,27,-61.6892065084474,401.61260655186686,0,1.0,686.5916619817639,127374.22590867039,630.3227382128778,100.0,0.0,100.0,0,0.0,0.0009883642038844194,0.0004912838759846805,0.0004970803278997388,-48871.18236973339,0,0,0
station_n16_tx200__ChargeAsFastAsPossible__seed4__2022-01-17,2026-08-12T19:25:39.483035,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,ChargeAsFastAsPossible,heuristic,4,2022-01-17,96,5.7798,,weekday,4_weekday,False,True,27,-85.12729227923933,369.377498610404,0,1.0,660.2058164802729,125452.07789422548,618.2609124041419,100.0,0.0,100.0,0,0.0,0.0009122240314094539,0.00046402470475551165,0.00044819932665394227,-44961.010759269404,0,0,0
station_n16_tx200__ChargeAsFastAsPossible__seed4__2022-02-14,2026-08-12T19:25:45.162036,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,ChargeAsFastAsPossible,heuristic,4,2022-02-14,96,5.6408,,weekday,4_weekday,False,True,27,-78.90710111878572,369.377498610404,0,1.0,684.1786494846901,126717.3846277746,619.4033760317649,100.0,0.0,100.0,0,0.0,0.0009122240314094539,0.00046402470475551165,0.00044819932665394227,-47634.19595529411,0,0,0
station_n16_tx200__ChargeAsFastAsPossible__seed4__2022-03-05,2026-08-12T19:25:51.252433,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,ChargeAsFastAsPossible,heuristic,4,2022-03-05,96,6.0501,,weekend,4_weekend,False,True,25,-97.8493259727953,335.86508994930927,0,1.0,605.7989319868814,112244.60301417761,561.2173896751206,100.0,0.0,100.0,0,0.0,0.0008075037614350797,0.00040692715692780855,0.0004005766045072711,-38869.20021445513,0,0,0
station_n16_tx200__ChargeAsFastAsPossible__seed4__2022-04-06,2026-08-12T19:25:57.368541,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,ChargeAsFastAsPossible,heuristic,4,2022-04-06,96,6.0593,,weekday,4_weekday,False,True,27,-75.39312910134554,369.377498610404,0,1.0,673.949348241847,126550.22777817509,626.7402542296309,100.0,0.0,100.0,0,0.0,0.0009122240314094539,0.00046402470475551165,0.00044819932665394227,-45315.30028866095,0,0,0
station_n16_tx200__ChargeAsFastAsPossible__seed4__2022-05-21,2026-08-12T19:26:05.029657,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,ChargeAsFastAsPossible,heuristic,4,2022-05-21,96,7.6216,,weekend,4_weekend,False,True,25,-38.67830136656872,335.86508994930927,0,1.0,615.2483368261535,113980.5133087862,560.5497441745712,100.0,0.0,100.0,0,0.0,0.0008075037614350797,0.00040692715692780855,0.0004005766045072711,-39599.35171684271,0,0,0
station_n16_tx200__ChargeAsFastAsPossible__seed4__2022-06-15,2026-08-12T19:26:14.073555,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,ChargeAsFastAsPossible,heuristic,4,2022-06-15,96,8.995,,weekday,4_weekday,False,True,27,-79.75287347169123,369.377498610404,0,1.0,675.8027482973622,125413.66642587478,622.9311395616377,100.0,0.0,100.0,0,0.0,0.0009122240314094539,0.00046402470475551165,0.00044819932665394227,-45439.497350860554,0,0,0
station_n16_tx200__ChargeAsFastAsPossible__seed4__2022-07-10,2026-08-12T19:26:22.243316,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,ChargeAsFastAsPossible,heuristic,4,2022-07-10,96,8.1203,,weekend,4_weekend,False,True,25,-52.06255968766935,335.86508994930927,0,1.0,578.6857689171458,108121.33026646613,544.6499625772439,100.0,0.0,100.0,0,0.0,0.0008075037614350797,0.00040692715692780855,0.0004005766045072711,-37212.78377917459,0,0,0
station_n16_tx200__ChargeAsFastAsPossible__seed4__2022-08-24,2026-08-12T19:26:30.060759,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,ChargeAsFastAsPossible,heuristic,4,2022-08-24,96,7.7666,,weekday,4_weekday,False,True,27,-239.14313586516744,369.377498610404,0,1.0,665.1793549021438,124178.55899219721,621.4780846509527,100.0,0.0,100.0,0,0.0,0.0009122240314094539,0.00046402470475551165,0.00044819932665394227,-44665.02817626614,0,0,0
station_n16_tx200__ChargeAsFastAsPossible__seed4__2022-09-17,2026-08-12T19:26:37.765360,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,ChargeAsFastAsPossible,heuristic,4,2022-09-17,96,7.6338,,weekend,4_weekend,False,True,25,-32.562838281583225,335.86508994930927,0,1.0,624.1783300842168,113654.6281950453,571.9910200603622,100.0,0.0,100.0,0,0.0,0.0008075037614350797,0.00040692715692780855,0.0004005766045072711,-40850.44210679463,0,0,0
station_n16_tx200__ChargeAsFastAsPossible__seed4__2022-11-09,2026-08-12T19:26:44.838265,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,ChargeAsFastAsPossible,heuristic,4,2022-11-09,96,7.0272,,weekday,4_weekday,False,True,27,-58.98933360681315,369.377498610404,0,1.0,657.1638522269976,123469.42711168261,617.0324436022142,100.0,0.0,100.0,0,0.0,0.0009122240314094539,0.00046402470475551165,0.00044819932665394227,-44310.643598391725,0,0,0
station_n16_tx200__RoundRobin__seed0__2022-01-17,2026-08-12T19:26:52.292504,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,RoundRobin,heuristic,0,2022-01-17,96,7.4062,,weekday,0_weekday,False,True,28,-100.19678151310539,446.89511397337367,0,0.9976964285714286,0.0009326393797195465,57027.36187580984,351.7219921050466,99.73673469387755,1.3679666582227659,92.62857142857143,0,0.0,0.0010015947134909837,0.0004602862364568904,0.0005413084770340933,-23470.967619734904,0,0,0
station_n16_tx200__RoundRobin__seed0__2022-02-14,2026-08-12T19:26:59.363729,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,RoundRobin,heuristic,0,2022-02-14,96,7.0192,,weekday,0_weekday,False,True,28,-87.46841953897645,451.5601312295471,0,0.9997812500000001,0.0010416243841362416,51917.03974778336,336.6724459334329,99.97500000000001,0.1299038105676637,99.30000000000001,0,0.0,0.0010084008427116557,0.00045956694106883745,0.000548833901642818,-20573.48847195143,0,0,0
station_n16_tx200__RoundRobin__seed0__2022-03-05,2026-08-12T19:27:07.028811,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,RoundRobin,heuristic,0,2022-03-05,96,7.6179,,weekend,0_weekend,False,True,26,-128.7302257291051,415.92964318415585,0,1.0,0.0016876547954738363,56463.79741568006,311.56998381301656,100.0,0.0,100.0,0,0.0,0.0008851388967235121,0.0003972615531504088,0.00048787734357310335,-17841.3537683297,0,0,0
station_n16_tx200__RoundRobin__seed0__2022-04-06,2026-08-12T19:27:14.284639,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,RoundRobin,heuristic,0,2022-04-06,96,7.2067,,weekday,0_weekday,False,True,28,-88.17851324206946,452.04936956594827,0,1.0,0.000828685142711727,50839.453490637934,332.450506895342,100.0,0.0,100.0,0,0.0,0.0010214857752140903,0.0004611207613244823,0.000560365013889608,-19675.2265104133,0,0,0
station_n16_tx200__RoundRobin__seed0__2022-05-21,2026-08-12T19:27:21.664976,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,RoundRobin,heuristic,0,2022-05-21,96,7.3324,,weekend,0_weekend,False,True,26,-48.95658012653343,415.8955850714351,0,1.0,0.001610959788354016,63240.6790328428,317.1703342289832,100.0,0.0,100.0,0,0.0,0.0008919612507135229,0.00039537814427885774,0.0004965831064346652,-32672.33707828149,0,0,0
station_n16_tx200__RoundRobin__seed0__2022-06-15,2026-08-12T19:27:28.886354,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,RoundRobin,heuristic,0,2022-06-15,96,7.1756,,weekday,0_weekday,False,True,28,-87.9456139130722,452.0707701833376,0,1.0,0.001146623847602335,52517.9927045767,335.78774293182045,100.0,0.0,100.0,0,0.0,0.0010156735687637654,0.0004597835684967051,0.0005558900002670603,-22004.491075643502,0,0,0
station_n16_tx200__RoundRobin__seed0__2022-07-10,2026-08-12T19:27:36.145653,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,RoundRobin,heuristic,0,2022-07-10,96,7.2164,,weekend,0_weekend,False,True,26,-66.9187021494435,415.8850285532044,0,1.0,0.0010416241178208274,57705.469286947606,326.3876229117305,100.0,0.0,100.0,0,0.0,0.0008857667017240894,0.0003983550437312641,0.0004874116579928255,-20715.681981479953,0,0,0
station_n16_tx200__RoundRobin__seed0__2022-08-24,2026-08-12T19:27:43.356363,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,RoundRobin,heuristic,0,2022-08-24,96,7.1638,,weekday,0_weekday,False,True,28,-277.283463359219,452.07271619477046,0,1.0,0.0013917504276017567,52189.65302695025,341.08353513013134,100.0,0.0,100.0,0,0.0,0.0010203571124526203,0.0004608624865434149,0.0005594946259092052,-19793.41839178477,0,0,0
station_n16_tx200__RoundRobin__seed0__2022-09-17,2026-08-12T19:27:50.576625,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,RoundRobin,heuristic,0,2022-09-17,96,7.1697,,weekend,0_weekend,False,True,26,-39.09668851553985,415.8541357309641,0,1.0,0.0011891416040423763,55658.60180743578,322.46082045134676,100.0,0.0,100.0,0,0.0,0.0008776343341482575,0.000396931655435599,0.00048070267871265846,-22331.378173333578,0,0,0
station_n16_tx200__RoundRobin__seed0__2022-11-09,2026-08-12T19:27:57.770912,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,RoundRobin,heuristic,0,2022-11-09,96,7.1433,,weekday,0_weekday,False,True,28,-67.54952411563455,452.0554645501651,0,1.0,0.0018321960893192824,54651.3067761864,339.55576075303713,100.0,0.0,100.0,0,0.0,0.0010206734243838427,0.0004613783522857314,0.0005592950720981111,-22934.321031973133,0,0,0
station_n16_tx200__RoundRobin__seed1__2022-01-17,2026-08-12T19:28:04.912444,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,RoundRobin,heuristic,1,2022-01-17,96,7.0946,,weekday,1_weekday,False,True,27,-102.31527135984776,484.5548551696045,0,0.9940669642857143,0.0011907432322004752,66217.20627193387,383.7341875945928,99.42063492063492,2.3835995865845496,87.7,0,0.0,0.0010478937605274672,0.0004478849532797794,0.0006000088072476878,-20018.227427446003,0,0,0
station_n16_tx200__RoundRobin__seed1__2022-02-14,2026-08-12T19:28:11.967877,05317b75b2c199f567445246f7dae09fb7632907,station_n16_tx200,16,200,4.0,RoundRobin,heuristic,1,2022-02-14,96,7.0098,,weekday,1_weekday,False,True,27,-96.67778348184373,482.4706910029598,0,0.9924285714285714,0.0021435923654813394,73354.90559431758,383.09996216524496,99.31111111111112,2.6325979435676627,87.02857142857144,0,0.0,0.0010430061198831225,0.00044734047814409567,0.0005956656417390269,-19439.482569992724,0,0,0
